data.name,cv.type,test.fold,gradient,seed,init.name,algo,objective,max.auc,steps
H3K27me3_TDH_some,equal_labels,3,count,4,IntervalRegressionCV,exact,auc,0.97971189164371,10
H3K27me3_TDH_some,equal_labels,3,count,4,IntervalRegressionCV,exact,aum,0.979683195592287,34
H3K27me3_TDH_some,equal_labels,3,count,4,IntervalRegressionCV,hybrid,auc,0.97979797979798,9
H3K27me3_TDH_some,equal_labels,3,count,4,IntervalRegressionCV,hybrid,aum,0.97979797979798,40
H3K27me3_TDH_some,equal_labels,3,count,4,zero,grid,auc,0.952651515151515,15
H3K27me3_TDH_some,equal_labels,3,count,4,zero,grid,aum,0.957070707070707,49
H3K27me3_TDH_some,equal_labels,3,count,4,zero,exact,auc,0.924156336088154,37
H3K27me3_TDH_some,equal_labels,3,count,4,zero,exact,aum,0.957214187327824,57
H3K27me3_TDH_some,equal_labels,3,count,4,zero,hybrid,auc,0.956984618916437,15
H3K27me3_TDH_some,equal_labels,3,count,4,zero,hybrid,aum,0.956697658402204,36
H3K27me3_TDH_some,equal_labels,3,rate,1,IntervalRegressionCV,grid,auc,0.979855371900826,7
H3K27me3_TDH_some,equal_labels,3,rate,1,IntervalRegressionCV,grid,aum,0.980744949494949,17
H3K27me3_TDH_some,equal_labels,3,rate,1,IntervalRegressionCV,exact,auc,0.980343204775023,12
H3K27me3_TDH_some,equal_labels,3,rate,1,IntervalRegressionCV,exact,aum,0.981404958677686,20
H3K27me3_TDH_some,equal_labels,3,rate,1,IntervalRegressionCV,hybrid,auc,0.981117998163453,10
H3K27me3_TDH_some,equal_labels,3,rate,1,IntervalRegressionCV,hybrid,aum,0.980917125803489,15
H3K27me3_TDH_some,equal_labels,3,rate,1,zero,grid,auc,0.966052571166207,11
H3K27me3_TDH_some,equal_labels,3,rate,1,zero,grid,aum,0.978104912764004,90
H3K27me3_TDH_some,equal_labels,3,rate,1,zero,exact,auc,0.958935950413223,29
H3K27me3_TDH_some,equal_labels,3,rate,1,zero,exact,aum,0.977387511478421,75
H3K27me3_TDH_some,equal_labels,3,rate,1,zero,hybrid,auc,0.966454315886134,15
H3K27me3_TDH_some,equal_labels,3,rate,1,zero,hybrid,aum,0.978449265381083,48
H3K27me3_TDH_some,equal_labels,3,rate,2,IntervalRegressionCV,grid,auc,0.979855371900826,7
H3K27me3_TDH_some,equal_labels,3,rate,2,IntervalRegressionCV,grid,aum,0.980744949494949,17
H3K27me3_TDH_some,equal_labels,3,rate,2,IntervalRegressionCV,exact,auc,0.980343204775023,12
H3K27me3_TDH_some,equal_labels,3,rate,2,IntervalRegressionCV,exact,aum,0.981404958677686,20
H3K27me3_TDH_some,equal_labels,3,rate,2,IntervalRegressionCV,hybrid,auc,0.981117998163453,10
H3K27me3_TDH_some,equal_labels,3,rate,2,IntervalRegressionCV,hybrid,aum,0.980917125803489,15
H3K27me3_TDH_some,equal_labels,3,rate,2,zero,grid,auc,0.905790863177227,7
H3K27me3_TDH_some,equal_labels,3,rate,2,zero,grid,aum,0.959911616161616,58
H3K27me3_TDH_some,equal_labels,3,rate,2,zero,exact,auc,0.860623278236915,30
H3K27me3_TDH_some,equal_labels,3,rate,2,zero,exact,aum,0.95994031221304,58
H3K27me3_TDH_some,equal_labels,3,rate,2,zero,hybrid,auc,0.946768824609734,17
H3K27me3_TDH_some,equal_labels,3,rate,2,zero,hybrid,aum,0.960772497704316,26
H3K27me3_TDH_some,equal_labels,3,rate,3,IntervalRegressionCV,grid,auc,0.979855371900826,7
H3K27me3_TDH_some,equal_labels,3,rate,3,IntervalRegressionCV,grid,aum,0.980744949494949,17
H3K27me3_TDH_some,equal_labels,3,rate,3,IntervalRegressionCV,exact,auc,0.980343204775023,12
H3K27me3_TDH_some,equal_labels,3,rate,3,IntervalRegressionCV,exact,aum,0.981404958677686,20
H3K27me3_TDH_some,equal_labels,3,rate,3,IntervalRegressionCV,hybrid,auc,0.981117998163453,10
H3K27me3_TDH_some,equal_labels,3,rate,3,IntervalRegressionCV,hybrid,aum,0.980917125803489,15
H3K27me3_TDH_some,equal_labels,3,rate,3,zero,grid,auc,0.972164830119376,16
H3K27me3_TDH_some,equal_labels,3,rate,3,zero,grid,aum,0.961231634527089,32
H3K27me3_TDH_some,equal_labels,3,rate,3,zero,exact,auc,0.935893021120294,25
H3K27me3_TDH_some,equal_labels,3,rate,3,zero,exact,aum,0.957300275482094,53
H3K27me3_TDH_some,equal_labels,3,rate,3,zero,hybrid,auc,0.953713269054178,15
H3K27me3_TDH_some,equal_labels,3,rate,3,zero,hybrid,aum,0.958362029384757,26
H3K27me3_TDH_some,equal_labels,3,rate,4,IntervalRegressionCV,grid,auc,0.979855371900826,7
H3K27me3_TDH_some,equal_labels,3,rate,4,IntervalRegressionCV,grid,aum,0.980744949494949,17
H3K27me3_TDH_some,equal_labels,3,rate,4,IntervalRegressionCV,exact,auc,0.980343204775023,12
H3K27me3_TDH_some,equal_labels,3,rate,4,IntervalRegressionCV,exact,aum,0.981404958677686,20
H3K27me3_TDH_some,equal_labels,3,rate,4,IntervalRegressionCV,hybrid,auc,0.981117998163453,10
H3K27me3_TDH_some,equal_labels,3,rate,4,IntervalRegressionCV,hybrid,aum,0.980917125803489,15
H3K27me3_TDH_some,equal_labels,3,rate,4,zero,grid,auc,0.960083792470156,13
H3K27me3_TDH_some,equal_labels,3,rate,4,zero,grid,aum,0.95744375573921,25
H3K27me3_TDH_some,equal_labels,3,rate,4,zero,exact,auc,0.944387052341598,40
H3K27me3_TDH_some,equal_labels,3,rate,4,zero,exact,aum,0.966626492194674,62
H3K27me3_TDH_some,equal_labels,3,rate,4,zero,hybrid,auc,0.965105601469238,13
H3K27me3_TDH_some,equal_labels,3,rate,4,zero,hybrid,aum,0.967917814508724,23
H3K27me3_TDH_some,equal_labels,4,count,1,IntervalRegressionCV,grid,auc,0.95397489539749,7
H3K27me3_TDH_some,equal_labels,4,count,1,IntervalRegressionCV,grid,aum,0.955222079176054,30
H3K27me3_TDH_some,equal_labels,4,count,1,IntervalRegressionCV,exact,auc,0.952928870292887,8
H3K27me3_TDH_some,equal_labels,4,count,1,IntervalRegressionCV,exact,aum,0.955704859993563,26
H3K27me3_TDH_some,equal_labels,4,count,1,IntervalRegressionCV,hybrid,auc,0.952767943353717,7
H3K27me3_TDH_some,equal_labels,4,count,1,IntervalRegressionCV,hybrid,aum,0.954417444480206,12
H3K27me3_TDH_some,equal_labels,4,count,1,zero,grid,auc,0.858987769552623,12
H3K27me3_TDH_some,equal_labels,4,count,1,zero,grid,aum,0.874235597038944,55
H3K27me3_TDH_some,equal_labels,4,count,1,zero,exact,auc,0.886144190537496,36
H3K27me3_TDH_some,equal_labels,4,count,1,zero,exact,aum,0.885782104924364,72
H3K27me3_TDH_some,equal_labels,4,count,1,zero,hybrid,auc,0.859872867718056,12
H3K27me3_TDH_some,equal_labels,4,count,1,zero,hybrid,aum,0.876046025104603,29
H3K27me3_TDH_some,equal_labels,4,count,2,IntervalRegressionCV,grid,auc,0.95397489539749,7
H3K27me3_TDH_some,equal_labels,4,count,2,IntervalRegressionCV,grid,aum,0.955222079176054,30
H3K27me3_TDH_some,equal_labels,4,count,2,IntervalRegressionCV,exact,auc,0.952928870292887,8
H3K27me3_TDH_some,equal_labels,4,count,2,IntervalRegressionCV,exact,aum,0.955704859993563,26
H3K27me3_TDH_some,equal_labels,4,count,2,IntervalRegressionCV,hybrid,auc,0.952767943353717,7
H3K27me3_TDH_some,equal_labels,4,count,2,IntervalRegressionCV,hybrid,aum,0.954417444480206,12
H3K27me3_TDH_some,equal_labels,4,count,2,zero,grid,auc,0.780535886707435,10
H3K27me3_TDH_some,equal_labels,4,count,2,zero,grid,aum,0.928628902478275,119
H3K27me3_TDH_some,equal_labels,4,count,2,zero,exact,auc,0.736723527518507,25
H3K27me3_TDH_some,equal_labels,4,count,2,zero,exact,aum,0.922875764402961,112
H3K27me3_TDH_some,equal_labels,4,count,2,zero,hybrid,auc,0.877655294496299,35
H3K27me3_TDH_some,equal_labels,4,count,2,zero,hybrid,aum,0.938123591889282,53
H3K27me3_TDH_some,equal_labels,4,count,3,IntervalRegressionCV,grid,auc,0.95397489539749,7
H3K27me3_TDH_some,equal_labels,4,count,3,IntervalRegressionCV,grid,aum,0.955222079176054,30
H3K27me3_TDH_some,equal_labels,4,count,3,IntervalRegressionCV,exact,auc,0.952928870292887,8
H3K27me3_TDH_some,equal_labels,4,count,3,IntervalRegressionCV,exact,aum,0.955704859993563,26
H3K27me3_TDH_some,equal_labels,4,count,3,IntervalRegressionCV,hybrid,auc,0.952767943353717,7
H3K27me3_TDH_some,equal_labels,4,count,3,IntervalRegressionCV,hybrid,aum,0.954417444480206,12
H3K27me3_TDH_some,equal_labels,4,count,3,zero,grid,auc,0.902961055680721,19
H3K27me3_TDH_some,equal_labels,4,count,3,zero,grid,aum,0.895035403926617,57
H3K27me3_TDH_some,equal_labels,4,count,3,zero,exact,auc,0.908271644673318,31
H3K27me3_TDH_some,equal_labels,4,count,3,zero,exact,aum,0.90980045059543,65
H3K27me3_TDH_some,equal_labels,4,count,3,zero,hybrid,auc,0.888437399420663,10
H3K27me3_TDH_some,equal_labels,4,count,3,zero,hybrid,aum,0.895035403926617,53
H3K27me3_TDH_some,equal_labels,4,count,4,IntervalRegressionCV,grid,auc,0.95397489539749,7
H3K27me3_TDH_some,equal_labels,4,count,4,IntervalRegressionCV,grid,aum,0.955222079176054,30
H3K27me3_TDH_some,equal_labels,4,count,4,IntervalRegressionCV,exact,auc,0.952928870292887,8
H3K27me3_TDH_some,equal_labels,4,count,4,IntervalRegressionCV,exact,aum,0.955704859993563,26
H3K27me3_TDH_some,equal_labels,4,count,4,IntervalRegressionCV,hybrid,auc,0.952767943353717,7
H3K27me3_TDH_some,equal_labels,4,count,4,IntervalRegressionCV,hybrid,aum,0.954417444480206,12
H3K27me3_TDH_some,equal_labels,4,count,4,zero,grid,auc,0.830865786932733,11
H3K27me3_TDH_some,equal_labels,4,count,4,zero,grid,aum,0.906501448342452,90
H3K27me3_TDH_some,equal_labels,4,count,4,zero,exact,auc,0.834526874798841,37
H3K27me3_TDH_some,equal_labels,4,count,4,zero,exact,aum,0.872264242034117,42
H3K27me3_TDH_some,equal_labels,4,count,4,zero,hybrid,auc,0.932289990344384,21
H3K27me3_TDH_some,equal_labels,4,count,4,zero,hybrid,aum,0.899702285162536,25
H3K27me3_TDH_some,equal_labels,4,rate,1,IntervalRegressionCV,grid,auc,0.957032507241712,7
H3K27me3_TDH_some,equal_labels,4,rate,1,IntervalRegressionCV,grid,aum,0.957314129385259,20
H3K27me3_TDH_some,equal_labels,4,rate,1,IntervalRegressionCV,exact,auc,0.94962986803991,5
H3K27me3_TDH_some,equal_labels,4,rate,1,IntervalRegressionCV,exact,aum,0.958802703572578,24
H3K27me3_TDH_some,equal_labels,4,rate,1,IntervalRegressionCV,hybrid,auc,0.952124235597039,5
H3K27me3_TDH_some,equal_labels,4,rate,1,IntervalRegressionCV,hybrid,aum,0.958561313163824,25
H3K27me3_TDH_some,equal_labels,4,rate,1,zero,grid,auc,0.873270035403927,14
H3K27me3_TDH_some,equal_labels,4,rate,1,zero,grid,aum,0.88220148052784,22
H3K27me3_TDH_some,equal_labels,4,rate,1,zero,exact,auc,0.874356292243322,22
H3K27me3_TDH_some,equal_labels,4,rate,1,zero,exact,aum,0.883891213389121,38
H3K27me3_TDH_some,equal_labels,4,rate,1,zero,hybrid,auc,0.873270035403927,15
H3K27me3_TDH_some,equal_labels,4,rate,1,zero,hybrid,aum,0.879787576440296,16
H3K27me3_TDH_some,equal_labels,4,rate,2,IntervalRegressionCV,grid,auc,0.957032507241712,7
H3K27me3_TDH_some,equal_labels,4,rate,2,IntervalRegressionCV,grid,aum,0.957314129385259,20
H3K27me3_TDH_some,equal_labels,4,rate,2,IntervalRegressionCV,exact,auc,0.94962986803991,5
H3K27me3_TDH_some,equal_labels,4,rate,2,IntervalRegressionCV,exact,aum,0.958802703572578,24
H3K27me3_TDH_some,equal_labels,4,rate,2,IntervalRegressionCV,hybrid,auc,0.952124235597039,5
H3K27me3_TDH_some,equal_labels,4,rate,2,IntervalRegressionCV,hybrid,aum,0.958561313163824,25
H3K27me3_TDH_some,equal_labels,4,rate,2,zero,grid,auc,0.78765690376569,10
H3K27me3_TDH_some,equal_labels,4,rate,2,zero,grid,aum,0.941865143224976,133
H3K27me3_TDH_some,equal_labels,4,rate,2,zero,exact,auc,0.744166398455101,33
H3K27me3_TDH_some,equal_labels,4,rate,2,zero,exact,aum,0.938002896684905,94
H3K27me3_TDH_some,equal_labels,4,rate,2,zero,hybrid,auc,0.846153846153846,16
H3K27me3_TDH_some,equal_labels,4,rate,2,zero,hybrid,aum,0.93993401995494,52
H3K27me3_TDH_some,equal_labels,4,rate,3,IntervalRegressionCV,grid,auc,0.957032507241712,7
H3K27me3_TDH_some,equal_labels,4,rate,3,IntervalRegressionCV,grid,aum,0.957314129385259,20
H3K27me3_TDH_some,equal_labels,4,rate,3,IntervalRegressionCV,exact,auc,0.94962986803991,5
H3K27me3_TDH_some,equal_labels,4,rate,3,IntervalRegressionCV,exact,aum,0.958802703572578,24
H3K27me3_TDH_some,equal_labels,4,rate,3,IntervalRegressionCV,hybrid,auc,0.952124235597039,5
H3K27me3_TDH_some,equal_labels,4,rate,3,IntervalRegressionCV,hybrid,aum,0.958561313163824,25
H3K27me3_TDH_some,equal_labels,4,rate,3,zero,grid,auc,0.910846475700032,16
H3K27me3_TDH_some,equal_labels,4,rate,3,zero,grid,aum,0.910846475700032,22
H3K27me3_TDH_some,equal_labels,4,rate,3,zero,exact,auc,0.909961377534599,29
H3K27me3_TDH_some,equal_labels,4,rate,3,zero,exact,aum,0.909880914065015,48
H3K27me3_TDH_some,equal_labels,4,rate,3,zero,hybrid,auc,0.910846475700032,15
H3K27me3_TDH_some,equal_labels,4,rate,3,zero,hybrid,aum,0.910846475700032,26
H3K27me3_TDH_some,equal_labels,4,rate,4,IntervalRegressionCV,grid,auc,0.957032507241712,7
H3K27me3_TDH_some,equal_labels,4,rate,4,IntervalRegressionCV,grid,aum,0.957314129385259,20
H3K27me3_TDH_some,equal_labels,4,rate,4,IntervalRegressionCV,exact,auc,0.94962986803991,5
H3K27me3_TDH_some,equal_labels,4,rate,4,IntervalRegressionCV,exact,aum,0.958802703572578,24
H3K27me3_TDH_some,equal_labels,4,rate,4,IntervalRegressionCV,hybrid,auc,0.952124235597039,5
H3K27me3_TDH_some,equal_labels,4,rate,4,IntervalRegressionCV,hybrid,aum,0.958561313163824,25
H3K27me3_TDH_some,equal_labels,4,rate,4,zero,grid,auc,0.91482941744448,13
H3K27me3_TDH_some,equal_labels,4,rate,4,zero,grid,aum,0.923760862568394,24
H3K27me3_TDH_some,equal_labels,4,rate,4,zero,exact,auc,0.865585774058577,35
H3K27me3_TDH_some,equal_labels,4,rate,4,zero,exact,aum,0.9168410041841,55
H3K27me3_TDH_some,equal_labels,4,rate,4,zero,hybrid,auc,0.91482941744448,13
H3K27me3_TDH_some,equal_labels,4,rate,4,zero,hybrid,aum,0.925973607981976,21
H3K36me3_AM_immune,equal_labels,1,count,1,IntervalRegressionCV,grid,auc,0.918025799560422,5
H3K36me3_AM_immune,equal_labels,1,count,1,IntervalRegressionCV,grid,aum,0.918025799560422,24
H3K36me3_AM_immune,equal_labels,1,count,1,IntervalRegressionCV,exact,auc,0.918025799560422,15
H3K36me3_AM_immune,equal_labels,1,count,1,IntervalRegressionCV,exact,aum,0.918025799560422,82
H3K36me3_AM_immune,equal_labels,1,count,1,IntervalRegressionCV,hybrid,auc,0.918025799560422,5
H3K36me3_AM_immune,equal_labels,1,count,1,IntervalRegressionCV,hybrid,aum,0.918025799560422,21
H3K36me3_AM_immune,equal_labels,1,count,1,zero,grid,auc,0.921558860382474,16
H3K36me3_AM_immune,equal_labels,1,count,1,zero,grid,aum,0.921558860382474,166
H3K36me3_AM_immune,equal_labels,1,count,1,zero,exact,auc,0.863479037857158,69
H3K36me3_AM_immune,equal_labels,1,count,1,zero,exact,aum,0.918410944272128,232
H3K36me3_AM_immune,equal_labels,1,count,1,zero,hybrid,auc,0.921558860382474,15
H3K36me3_AM_immune,equal_labels,1,count,1,zero,hybrid,aum,0.921558860382474,107
H3K36me3_AM_immune,equal_labels,1,count,2,IntervalRegressionCV,grid,auc,0.918025799560422,5
H3K36me3_AM_immune,equal_labels,1,count,2,IntervalRegressionCV,grid,aum,0.918025799560422,24
H3K36me3_AM_immune,equal_labels,1,count,2,IntervalRegressionCV,exact,auc,0.918025799560422,15
H3K36me3_AM_immune,equal_labels,1,count,2,IntervalRegressionCV,exact,aum,0.918025799560422,82
H3K36me3_AM_immune,equal_labels,1,count,2,IntervalRegressionCV,hybrid,auc,0.918025799560422,5
H3K36me3_AM_immune,equal_labels,1,count,2,IntervalRegressionCV,hybrid,aum,0.918025799560422,21
H3K36me3_AM_immune,equal_labels,1,count,2,zero,grid,auc,0.934643510054845,13
H3K36me3_AM_immune,equal_labels,1,count,2,zero,grid,aum,0.941134482262802,160
H3K36me3_AM_immune,equal_labels,1,count,2,zero,exact,auc,0.920567754657683,135
H3K36me3_AM_immune,equal_labels,1,count,2,zero,exact,aum,0.94212045272477,307
H3K36me3_AM_immune,equal_labels,1,count,2,zero,hybrid,auc,0.934643510054845,14
H3K36me3_AM_immune,equal_labels,1,count,2,zero,hybrid,aum,0.941134482262802,81
H3K36me3_AM_immune,equal_labels,1,count,3,IntervalRegressionCV,grid,auc,0.918025799560422,5
H3K36me3_AM_immune,equal_labels,1,count,3,IntervalRegressionCV,grid,aum,0.918025799560422,24
H3K36me3_AM_immune,equal_labels,1,count,3,IntervalRegressionCV,exact,auc,0.918025799560422,15
H3K36me3_AM_immune,equal_labels,1,count,3,IntervalRegressionCV,exact,aum,0.918025799560422,82
H3K36me3_AM_immune,equal_labels,1,count,3,IntervalRegressionCV,hybrid,auc,0.918025799560422,5
H3K36me3_AM_immune,equal_labels,1,count,3,IntervalRegressionCV,hybrid,aum,0.918025799560422,21
H3K36me3_AM_immune,equal_labels,1,count,3,zero,grid,auc,0.912967565680012,10
H3K36me3_AM_immune,equal_labels,1,count,3,zero,grid,aum,0.915298975001541,81
H3K36me3_AM_immune,equal_labels,1,count,3,zero,exact,auc,0.915786824969702,144
H3K36me3_AM_immune,equal_labels,1,count,3,zero,exact,aum,0.915848448123575,175
H3K36me3_AM_immune,equal_labels,1,count,3,zero,hybrid,auc,0.912967565680012,12
H3K36me3_AM_immune,equal_labels,1,count,3,zero,hybrid,aum,0.913357845654541,58
H3K36me3_AM_immune,equal_labels,1,count,4,IntervalRegressionCV,grid,auc,0.918025799560422,5
H3K36me3_AM_immune,equal_labels,1,count,4,IntervalRegressionCV,grid,aum,0.918025799560422,24
H3K36me3_AM_immune,equal_labels,1,count,4,IntervalRegressionCV,exact,auc,0.918025799560422,15
H3K36me3_AM_immune,equal_labels,1,count,4,IntervalRegressionCV,exact,aum,0.918025799560422,82
H3K36me3_AM_immune,equal_labels,1,count,4,IntervalRegressionCV,hybrid,auc,0.918025799560422,5
H3K36me3_AM_immune,equal_labels,1,count,4,IntervalRegressionCV,hybrid,aum,0.918025799560422,21
H3K36me3_AM_immune,equal_labels,1,count,4,zero,grid,auc,0.900324548610398,11
H3K36me3_AM_immune,equal_labels,1,count,4,zero,grid,aum,0.904473840971181,49
H3K36me3_AM_immune,equal_labels,1,count,4,zero,exact,auc,0.896052009941869,156
H3K36me3_AM_immune,equal_labels,1,count,4,zero,exact,aum,0.900026703366678,203
H3K36me3_AM_immune,equal_labels,1,count,4,zero,hybrid,auc,0.905541975638313,13
H3K36me3_AM_immune,equal_labels,1,count,4,zero,hybrid,aum,0.904473840971181,35
H3K36me3_AM_immune,equal_labels,1,rate,1,IntervalRegressionCV,grid,auc,0.918025799560422,37
H3K36me3_AM_immune,equal_labels,1,rate,1,IntervalRegressionCV,grid,aum,0.918025799560422,36
H3K36me3_AM_immune,equal_labels,1,rate,1,IntervalRegressionCV,exact,auc,0.918025799560422,3
H3K36me3_AM_immune,equal_labels,1,rate,1,IntervalRegressionCV,exact,aum,0.918025799560422,80
H3K36me3_AM_immune,equal_labels,1,rate,1,IntervalRegressionCV,hybrid,auc,0.918025799560422,22
H3K36me3_AM_immune,equal_labels,1,rate,1,IntervalRegressionCV,hybrid,aum,0.918025799560422,35
H3K36me3_AM_immune,equal_labels,1,rate,1,zero,grid,auc,0.868932686974919,10
H3K36me3_AM_immune,equal_labels,1,rate,1,zero,grid,aum,0.893674383254935,47
H3K36me3_AM_immune,equal_labels,1,rate,1,zero,exact,auc,0.874257954522112,79
H3K36me3_AM_immune,equal_labels,1,rate,1,zero,exact,aum,0.895117392108128,122
H3K36me3_AM_immune,equal_labels,1,rate,1,zero,hybrid,auc,0.868614300679909,9
H3K36me3_AM_immune,equal_labels,1,rate,1,zero,hybrid,aum,0.896149579935501,42
H3K36me3_AM_immune,equal_labels,1,rate,2,IntervalRegressionCV,grid,auc,0.918025799560422,37
H3K36me3_AM_immune,equal_labels,1,rate,2,IntervalRegressionCV,grid,aum,0.918025799560422,36
H3K36me3_AM_immune,equal_labels,1,rate,2,IntervalRegressionCV,exact,auc,0.918025799560422,3
H3K36me3_AM_immune,equal_labels,1,rate,2,IntervalRegressionCV,exact,aum,0.918025799560422,80
H3K36me3_AM_immune,equal_labels,1,rate,2,IntervalRegressionCV,hybrid,auc,0.918025799560422,22
H3K36me3_AM_immune,equal_labels,1,rate,2,IntervalRegressionCV,hybrid,aum,0.918025799560422,35
H3K36me3_AM_immune,equal_labels,1,rate,2,zero,grid,auc,0.945211880944067,22
H3K36me3_AM_immune,equal_labels,1,rate,2,zero,grid,aum,0.945643243021178,46
H3K36me3_AM_immune,equal_labels,1,rate,2,zero,exact,auc,0.929903662469445,148
H3K36me3_AM_immune,equal_labels,1,rate,2,zero,exact,aum,0.944118069962821,229
H3K36me3_AM_immune,equal_labels,1,rate,2,zero,hybrid,auc,0.94503214674527,23
H3K36me3_AM_immune,equal_labels,1,rate,2,zero,hybrid,aum,0.945643243021178,48
H3K36me3_AM_immune,equal_labels,1,rate,3,IntervalRegressionCV,grid,auc,0.918025799560422,37
H3K36me3_AM_immune,equal_labels,1,rate,3,IntervalRegressionCV,grid,aum,0.918025799560422,36
H3K36me3_AM_immune,equal_labels,1,rate,3,IntervalRegressionCV,exact,auc,0.918025799560422,3
H3K36me3_AM_immune,equal_labels,1,rate,3,IntervalRegressionCV,exact,aum,0.918025799560422,80
H3K36me3_AM_immune,equal_labels,1,rate,3,IntervalRegressionCV,hybrid,auc,0.918025799560422,22
H3K36me3_AM_immune,equal_labels,1,rate,3,IntervalRegressionCV,hybrid,aum,0.918025799560422,35
H3K36me3_AM_immune,equal_labels,1,rate,3,zero,grid,auc,0.915298975001541,25
H3K36me3_AM_immune,equal_labels,1,rate,3,zero,grid,aum,0.915298975001541,54
H3K36me3_AM_immune,equal_labels,1,rate,3,zero,exact,auc,0.91548384446316,142
H3K36me3_AM_immune,equal_labels,1,rate,3,zero,exact,aum,0.915560873405501,169
H3K36me3_AM_immune,equal_labels,1,rate,3,zero,hybrid,auc,0.915298975001541,19
H3K36me3_AM_immune,equal_labels,1,rate,3,zero,hybrid,aum,0.915298975001541,41
H3K36me3_AM_immune,equal_labels,1,rate,4,IntervalRegressionCV,grid,auc,0.918025799560422,37
H3K36me3_AM_immune,equal_labels,1,rate,4,IntervalRegressionCV,grid,aum,0.918025799560422,36
H3K36me3_AM_immune,equal_labels,1,rate,4,IntervalRegressionCV,exact,auc,0.918025799560422,3
H3K36me3_AM_immune,equal_labels,1,rate,4,IntervalRegressionCV,exact,aum,0.918025799560422,80
H3K36me3_AM_immune,equal_labels,1,rate,4,IntervalRegressionCV,hybrid,auc,0.918025799560422,22
H3K36me3_AM_immune,equal_labels,1,rate,4,IntervalRegressionCV,hybrid,aum,0.918025799560422,35
H3K36me3_AM_immune,equal_labels,1,rate,4,zero,grid,auc,0.904571410964813,15
H3K36me3_AM_immune,equal_labels,1,rate,4,zero,grid,aum,0.904571410964813,57
H3K36me3_AM_immune,equal_labels,1,rate,4,zero,exact,auc,0.894398455312943,163
H3K36me3_AM_immune,equal_labels,1,rate,4,zero,exact,aum,0.899158843949633,204
H3K36me3_AM_immune,equal_labels,1,rate,4,zero,hybrid,auc,0.904571410964813,15
H3K36me3_AM_immune,equal_labels,1,rate,4,zero,hybrid,aum,0.904571410964813,55
H3K36me3_AM_immune,equal_labels,2,count,1,IntervalRegressionCV,grid,auc,0.930100835430629,3
H3K36me3_AM_immune,equal_labels,2,count,1,IntervalRegressionCV,grid,aum,0.925078338831278,55
H3K36me3_AM_immune,equal_labels,2,count,1,IntervalRegressionCV,exact,auc,0.919163688230726,4
H3K36me3_AM_immune,equal_labels,2,count,1,IntervalRegressionCV,exact,aum,0.925232538288276,75
H3K36me3_AM_immune,equal_labels,2,count,1,IntervalRegressionCV,hybrid,auc,0.930100835430629,3
H3K36me3_AM_immune,equal_labels,2,count,1,IntervalRegressionCV,hybrid,aum,0.928702026070722,78
H3K36me3_AM_immune,equal_labels,2,count,1,zero,grid,auc,0.933774086781252,11
H3K36me3_AM_immune,equal_labels,2,count,1,zero,grid,aum,0.931284866975433,62
H3K36me3_AM_immune,equal_labels,2,count,1,zero,exact,auc,0.934043935830997,70
H3K36me3_AM_immune,equal_labels,2,count,1,zero,exact,aum,0.934451462967348,220
H3K36me3_AM_immune,equal_labels,2,count,1,zero,hybrid,auc,0.933774086781252,12
H3K36me3_AM_immune,equal_labels,2,count,1,zero,hybrid,aum,0.931284866975433,76
H3K36me3_AM_immune,equal_labels,2,count,2,IntervalRegressionCV,grid,auc,0.930100835430629,3
H3K36me3_AM_immune,equal_labels,2,count,2,IntervalRegressionCV,grid,aum,0.925078338831278,55
H3K36me3_AM_immune,equal_labels,2,count,2,IntervalRegressionCV,exact,auc,0.919163688230726,4
H3K36me3_AM_immune,equal_labels,2,count,2,IntervalRegressionCV,exact,aum,0.925232538288276,75
H3K36me3_AM_immune,equal_labels,2,count,2,IntervalRegressionCV,hybrid,auc,0.930100835430629,3
H3K36me3_AM_immune,equal_labels,2,count,2,IntervalRegressionCV,hybrid,aum,0.928702026070722,78
H3K36me3_AM_immune,equal_labels,2,count,2,zero,grid,auc,0.934192628164531,8
H3K36me3_AM_immune,equal_labels,2,count,2,zero,grid,aum,0.942596498570902,244
H3K36me3_AM_immune,equal_labels,2,count,2,zero,exact,auc,0.933107724842083,104
H3K36me3_AM_immune,equal_labels,2,count,2,zero,exact,aum,0.941979700742911,327
H3K36me3_AM_immune,equal_labels,2,count,2,zero,hybrid,auc,0.934192628164531,8
H3K36me3_AM_immune,equal_labels,2,count,2,zero,hybrid,aum,0.942668091175936,140
H3K36me3_AM_immune,equal_labels,2,count,3,IntervalRegressionCV,grid,auc,0.930100835430629,3
H3K36me3_AM_immune,equal_labels,2,count,3,IntervalRegressionCV,grid,aum,0.925078338831278,55
H3K36me3_AM_immune,equal_labels,2,count,3,IntervalRegressionCV,exact,auc,0.919163688230726,4
H3K36me3_AM_immune,equal_labels,2,count,3,IntervalRegressionCV,exact,aum,0.925232538288276,75
H3K36me3_AM_immune,equal_labels,2,count,3,IntervalRegressionCV,hybrid,auc,0.930100835430629,3
H3K36me3_AM_immune,equal_labels,2,count,3,IntervalRegressionCV,hybrid,aum,0.928702026070722,78
H3K36me3_AM_immune,equal_labels,2,count,3,zero,grid,auc,0.931962243161529,10
H3K36me3_AM_immune,equal_labels,2,count,3,zero,grid,aum,0.932380784544809,49
H3K36me3_AM_immune,equal_labels,2,count,3,zero,exact,auc,0.920022799491142,97
