data.name,cv.type,test.fold,gradient,seed,init.name,algo,objective,exact,grid,step.number,step.prop,valid.auc
detailed,R-3.6.0-chrom,13,count,4,zero,hybrid,auc,0,5,5,1,0.840992166210985
detailed,R-3.6.0-chrom,13,count,4,zero,hybrid,aum,480,327,807,0.872432432432433,0.936133806757439
detailed,R-3.6.0-chrom,13,rate,1,IntervalRegressionCV,grid,auc,0,19,19,0.95,0.973170296200931
detailed,R-3.6.0-chrom,13,rate,1,IntervalRegressionCV,grid,aum,0,41,41,0.569444444444445,0.97475570588262
detailed,R-3.6.0-chrom,13,rate,1,IntervalRegressionCV,exact,auc,133,0,133,0.992537313432836,0.972169463690251
detailed,R-3.6.0-chrom,13,rate,1,IntervalRegressionCV,exact,aum,301,0,301,0.986885245901639,0.974179089879309
detailed,R-3.6.0-chrom,13,rate,1,IntervalRegressionCV,hybrid,auc,0,11,11,0.647058823529412,0.97232527511521
detailed,R-3.6.0-chrom,13,rate,1,IntervalRegressionCV,hybrid,aum,1,40,41,0.719298245614035,0.974726135831169
detailed,R-3.6.0-chrom,13,rate,1,zero,grid,auc,0,3,3,1,0.86184246441358
detailed,R-3.6.0-chrom,13,rate,1,zero,grid,aum,0,442,442,0.997742663656885,0.926338158559165
detailed,R-3.6.0-chrom,13,rate,1,zero,exact,auc,528,0,528,0.998109640831758,0.815312851144361
detailed,R-3.6.0-chrom,13,rate,1,zero,exact,aum,1542,0,1542,0.996767937944409,0.91188636456689
detailed,R-3.6.0-chrom,13,rate,1,zero,hybrid,auc,0,3,3,1,0.861711673801389
detailed,R-3.6.0-chrom,13,rate,1,zero,hybrid,aum,65,214,279,1,0.918038072578554
detailed,R-3.6.0-chrom,13,rate,2,IntervalRegressionCV,grid,auc,0,19,19,0.95,0.973170296200931
detailed,R-3.6.0-chrom,13,rate,2,IntervalRegressionCV,grid,aum,0,41,41,0.569444444444445,0.97475570588262
detailed,R-3.6.0-chrom,13,rate,2,IntervalRegressionCV,exact,auc,133,0,133,0.992537313432836,0.972169463690251
detailed,R-3.6.0-chrom,13,rate,2,IntervalRegressionCV,exact,aum,301,0,301,0.986885245901639,0.974179089879309
detailed,R-3.6.0-chrom,13,rate,2,IntervalRegressionCV,hybrid,auc,0,11,11,0.647058823529412,0.97232527511521
detailed,R-3.6.0-chrom,13,rate,2,IntervalRegressionCV,hybrid,aum,1,40,41,0.719298245614035,0.974726135831169
detailed,R-3.6.0-chrom,13,rate,2,zero,grid,auc,0,8,8,1,0.863865738318692
detailed,R-3.6.0-chrom,13,rate,2,zero,grid,aum,0,496,496,0.915129151291513,0.915316490535309
detailed,R-3.6.0-chrom,13,rate,2,zero,exact,auc,319,0,319,1,0.856133169864023
detailed,R-3.6.0-chrom,13,rate,2,zero,exact,aum,1164,0,1164,0.999141630901288,0.900421145771255
detailed,R-3.6.0-chrom,13,rate,2,zero,hybrid,auc,0,8,8,0.888888888888889,0.863893033750802
detailed,R-3.6.0-chrom,13,rate,2,zero,hybrid,aum,11,306,317,0.926900584795322,0.916489056806343
detailed,R-3.6.0-chrom,13,rate,3,IntervalRegressionCV,grid,auc,0,19,19,0.95,0.973170296200931
detailed,R-3.6.0-chrom,13,rate,3,IntervalRegressionCV,grid,aum,0,41,41,0.569444444444445,0.97475570588262
detailed,R-3.6.0-chrom,13,rate,3,IntervalRegressionCV,exact,auc,133,0,133,0.992537313432836,0.972169463690251
detailed,R-3.6.0-chrom,13,rate,3,IntervalRegressionCV,exact,aum,301,0,301,0.986885245901639,0.974179089879309
detailed,R-3.6.0-chrom,13,rate,3,IntervalRegressionCV,hybrid,auc,0,11,11,0.647058823529412,0.97232527511521
detailed,R-3.6.0-chrom,13,rate,3,IntervalRegressionCV,hybrid,aum,1,40,41,0.719298245614035,0.974726135831169
detailed,R-3.6.0-chrom,13,rate,3,zero,grid,auc,0,12,12,1,0.842178380198074
detailed,R-3.6.0-chrom,13,rate,3,zero,grid,aum,0,465,465,0.993589743589744,0.948005045105702
detailed,R-3.6.0-chrom,13,rate,3,zero,exact,auc,293,0,293,0.996598639455782,0.825408749095839
detailed,R-3.6.0-chrom,13,rate,3,zero,exact,aum,2577,0,2577,0.998837209302325,0.941079966517603
detailed,R-3.6.0-chrom,13,rate,3,zero,hybrid,auc,0,12,12,0.857142857142857,0.842181792127088
detailed,R-3.6.0-chrom,13,rate,3,zero,hybrid,aum,101,414,515,0.916370106761566,0.947593339004717
detailed,R-3.6.0-chrom,13,rate,4,IntervalRegressionCV,grid,auc,0,19,19,0.95,0.973170296200931
detailed,R-3.6.0-chrom,13,rate,4,IntervalRegressionCV,grid,aum,0,41,41,0.569444444444445,0.97475570588262
detailed,R-3.6.0-chrom,13,rate,4,IntervalRegressionCV,exact,auc,133,0,133,0.992537313432836,0.972169463690251
detailed,R-3.6.0-chrom,13,rate,4,IntervalRegressionCV,exact,aum,301,0,301,0.986885245901639,0.974179089879309
detailed,R-3.6.0-chrom,13,rate,4,IntervalRegressionCV,hybrid,auc,0,11,11,0.647058823529412,0.97232527511521
detailed,R-3.6.0-chrom,13,rate,4,IntervalRegressionCV,hybrid,aum,1,40,41,0.719298245614035,0.974726135831169
detailed,R-3.6.0-chrom,13,rate,4,zero,grid,auc,0,7,7,0.875,0.874048071805184
detailed,R-3.6.0-chrom,13,rate,4,zero,grid,aum,0,143,143,0.68421052631579,0.923160515337758
detailed,R-3.6.0-chrom,13,rate,4,zero,exact,auc,449,0,449,0.997777777777778,0.850737772783725
detailed,R-3.6.0-chrom,13,rate,4,zero,exact,aum,1378,0,1378,0.990654205607477,0.918064230700992
detailed,R-3.6.0-chrom,13,rate,4,zero,hybrid,auc,0,7,7,0.875,0.874048071805184
detailed,R-3.6.0-chrom,13,rate,4,zero,hybrid,aum,13,192,205,0.770676691729323,0.925487450925088
detailed,R-3.6.0-chrom,14,count,1,IntervalRegressionCV,grid,auc,0,10,10,0.769230769230769,0.973884219470959
detailed,R-3.6.0-chrom,14,count,1,IntervalRegressionCV,grid,aum,0,37,37,0.156779661016949,0.974029511993237
detailed,R-3.6.0-chrom,14,count,1,IntervalRegressionCV,exact,auc,116,0,116,0.991452991452991,0.97330194868092
detailed,R-3.6.0-chrom,14,count,1,IntervalRegressionCV,exact,aum,194,0,194,0.308917197452229,0.974005296572858
detailed,R-3.6.0-chrom,14,count,1,IntervalRegressionCV,hybrid,auc,0,10,10,0.714285714285714,0.973884219470959
detailed,R-3.6.0-chrom,14,count,1,IntervalRegressionCV,hybrid,aum,0,37,37,0.161572052401747,0.974029511993237
detailed,R-3.6.0-chrom,14,count,1,zero,grid,auc,0,6,6,0.666666666666667,0.85269264467613
detailed,R-3.6.0-chrom,14,count,1,zero,grid,aum,0,1811,1811,0.993417443773999,0.931704259272305
detailed,R-3.6.0-chrom,14,count,1,zero,exact,auc,503,0,503,0.998015873015873,0.795959216829277
detailed,R-3.6.0-chrom,14,count,1,zero,exact,aum,4485,0,4485,0.994897959183674,0.925706539924624
detailed,R-3.6.0-chrom,14,count,1,zero,hybrid,auc,0,6,6,0.666666666666667,0.85269264467613
detailed,R-3.6.0-chrom,14,count,1,zero,hybrid,aum,2521,410,2931,0.991542625169147,0.931729575393611
detailed,R-3.6.0-chrom,14,count,2,IntervalRegressionCV,grid,auc,0,10,10,0.769230769230769,0.973884219470959
detailed,R-3.6.0-chrom,14,count,2,IntervalRegressionCV,grid,aum,0,37,37,0.156779661016949,0.974029511993237
detailed,R-3.6.0-chrom,14,count,2,IntervalRegressionCV,exact,auc,116,0,116,0.991452991452991,0.97330194868092
detailed,R-3.6.0-chrom,14,count,2,IntervalRegressionCV,exact,aum,194,0,194,0.308917197452229,0.974005296572858
detailed,R-3.6.0-chrom,14,count,2,IntervalRegressionCV,hybrid,auc,0,10,10,0.714285714285714,0.973884219470959
detailed,R-3.6.0-chrom,14,count,2,IntervalRegressionCV,hybrid,aum,0,37,37,0.161572052401747,0.974029511993237
detailed,R-3.6.0-chrom,14,count,2,zero,grid,auc,0,8,8,0.888888888888889,0.850257894227044
detailed,R-3.6.0-chrom,14,count,2,zero,grid,aum,0,1453,1453,0.910971786833856,0.927292649959494
detailed,R-3.6.0-chrom,14,count,2,zero,exact,auc,353,0,353,0.997175141242938,0.858823548835899
detailed,R-3.6.0-chrom,14,count,2,zero,exact,aum,4267,0,4267,0.988188976377953,0.92519801609665
detailed,R-3.6.0-chrom,14,count,2,zero,hybrid,auc,0,8,8,0.888888888888889,0.850257894227044
detailed,R-3.6.0-chrom,14,count,2,zero,hybrid,aum,954,314,1268,0.979907264296754,0.926161129407206
detailed,R-3.6.0-chrom,14,count,3,IntervalRegressionCV,grid,auc,0,10,10,0.769230769230769,0.973884219470959
detailed,R-3.6.0-chrom,14,count,3,IntervalRegressionCV,grid,aum,0,37,37,0.156779661016949,0.974029511993237
detailed,R-3.6.0-chrom,14,count,3,IntervalRegressionCV,exact,auc,116,0,116,0.991452991452991,0.97330194868092
detailed,R-3.6.0-chrom,14,count,3,IntervalRegressionCV,exact,aum,194,0,194,0.308917197452229,0.974005296572858
detailed,R-3.6.0-chrom,14,count,3,IntervalRegressionCV,hybrid,auc,0,10,10,0.714285714285714,0.973884219470959
detailed,R-3.6.0-chrom,14,count,3,IntervalRegressionCV,hybrid,aum,0,37,37,0.161572052401747,0.974029511993237
detailed,R-3.6.0-chrom,14,count,3,zero,grid,auc,0,2,2,1,0.813721227677785
detailed,R-3.6.0-chrom,14,count,3,zero,grid,aum,0,3267,3267,0.987009063444109,0.917615287415026
detailed,R-3.6.0-chrom,14,count,3,zero,exact,auc,397,0,397,0.99748743718593,0.834669767708077
detailed,R-3.6.0-chrom,14,count,3,zero,exact,aum,4371,0,4371,0.982909826849562,0.916040184389419
detailed,R-3.6.0-chrom,14,count,3,zero,hybrid,auc,0,1,1,0.5,0.813720126976859
detailed,R-3.6.0-chrom,14,count,3,zero,hybrid,aum,1758,248,2006,0.986719134284309,0.915628522242964
detailed,R-3.6.0-chrom,14,count,4,IntervalRegressionCV,grid,auc,0,10,10,0.769230769230769,0.973884219470959
detailed,R-3.6.0-chrom,14,count,4,IntervalRegressionCV,grid,aum,0,37,37,0.156779661016949,0.974029511993237
detailed,R-3.6.0-chrom,14,count,4,IntervalRegressionCV,exact,auc,116,0,116,0.991452991452991,0.97330194868092
detailed,R-3.6.0-chrom,14,count,4,IntervalRegressionCV,exact,aum,194,0,194,0.308917197452229,0.974005296572858
detailed,R-3.6.0-chrom,14,count,4,IntervalRegressionCV,hybrid,auc,0,10,10,0.714285714285714,0.973884219470959
detailed,R-3.6.0-chrom,14,count,4,IntervalRegressionCV,hybrid,aum,0,37,37,0.161572052401747,0.974029511993237
detailed,R-3.6.0-chrom,14,count,4,zero,grid,auc,0,4,4,0.8,0.857031607727801
detailed,R-3.6.0-chrom,14,count,4,zero,grid,aum,0,1194,1194,0.908675799086758,0.945238477862703
detailed,R-3.6.0-chrom,14,count,4,zero,exact,auc,345,0,345,0.997109826589595,0.816483987002924
detailed,R-3.6.0-chrom,14,count,4,zero,exact,aum,3438,0,3438,0.967088607594937,0.945177939311754
detailed,R-3.6.0-chrom,14,count,4,zero,hybrid,auc,0,4,4,0.8,0.857031607727801
detailed,R-3.6.0-chrom,14,count,4,zero,hybrid,aum,821,321,1142,0.832968636032094,0.944195013384523
detailed,R-3.6.0-chrom,14,rate,1,IntervalRegressionCV,grid,auc,0,16,16,0.842105263157895,0.975766418055017
detailed,R-3.6.0-chrom,14,rate,1,IntervalRegressionCV,grid,aum,0,15,15,0.3125,0.97574770613927
detailed,R-3.6.0-chrom,14,rate,1,IntervalRegressionCV,exact,auc,162,0,162,0.993865030674847,0.97479780123983
detailed,R-3.6.0-chrom,14,rate,1,IntervalRegressionCV,exact,aum,212,0,212,0.981481481481481,0.974953000070445
detailed,R-3.6.0-chrom,14,rate,1,IntervalRegressionCV,hybrid,auc,0,16,16,0.8,0.975766418055017
detailed,R-3.6.0-chrom,14,rate,1,IntervalRegressionCV,hybrid,aum,0,15,15,0.254237288135593,0.97574770613927
detailed,R-3.6.0-chrom,14,rate,1,zero,grid,auc,0,3,3,0.428571428571429,0.858583596033954
detailed,R-3.6.0-chrom,14,rate,1,zero,grid,aum,0,207,207,0.907894736842105,0.900196695255539
detailed,R-3.6.0-chrom,14,rate,1,zero,exact,auc,524,0,524,1,0.799058790637878
detailed,R-3.6.0-chrom,14,rate,1,zero,exact,aum,1333,0,1333,0.989606533036377,0.888961840900285
detailed,R-3.6.0-chrom,14,rate,1,zero,hybrid,auc,0,3,3,0.5,0.858583596033954
detailed,R-3.6.0-chrom,14,rate,1,zero,hybrid,aum,0,85,85,0.469613259668508,0.89427382357085
detailed,R-3.6.0-chrom,14,rate,2,IntervalRegressionCV,grid,auc,0,16,16,0.842105263157895,0.975766418055017
detailed,R-3.6.0-chrom,14,rate,2,IntervalRegressionCV,grid,aum,0,15,15,0.3125,0.97574770613927
detailed,R-3.6.0-chrom,14,rate,2,IntervalRegressionCV,exact,auc,162,0,162,0.993865030674847,0.97479780123983
detailed,R-3.6.0-chrom,14,rate,2,IntervalRegressionCV,exact,aum,212,0,212,0.981481481481481,0.974953000070445
detailed,R-3.6.0-chrom,14,rate,2,IntervalRegressionCV,hybrid,auc,0,16,16,0.8,0.975766418055017
detailed,R-3.6.0-chrom,14,rate,2,IntervalRegressionCV,hybrid,aum,0,15,15,0.254237288135593,0.97574770613927
detailed,R-3.6.0-chrom,14,rate,2,zero,grid,auc,0,7,7,0.636363636363636,0.873586149660104
detailed,R-3.6.0-chrom,14,rate,2,zero,grid,aum,0,277,277,0.961805555555556,0.914971403789933
detailed,R-3.6.0-chrom,14,rate,2,zero,exact,auc,323,0,323,0.996913580246914,0.867473957416083
detailed,R-3.6.0-chrom,14,rate,2,zero,exact,aum,1623,0,1623,0.993876301285977,0.914510210101793
detailed,R-3.6.0-chrom,14,rate,2,zero,hybrid,auc,0,7,7,0.636363636363636,0.873586149660104
detailed,R-3.6.0-chrom,14,rate,2,zero,hybrid,aum,35,238,273,0.934931506849315,0.915290607058575
detailed,R-3.6.0-chrom,14,rate,3,IntervalRegressionCV,grid,auc,0,16,16,0.842105263157895,0.975766418055017
detailed,R-3.6.0-chrom,14,rate,3,IntervalRegressionCV,grid,aum,0,15,15,0.3125,0.97574770613927
detailed,R-3.6.0-chrom,14,rate,3,IntervalRegressionCV,exact,auc,162,0,162,0.993865030674847,0.97479780123983
detailed,R-3.6.0-chrom,14,rate,3,IntervalRegressionCV,exact,aum,212,0,212,0.981481481481481,0.974953000070445
detailed,R-3.6.0-chrom,14,rate,3,IntervalRegressionCV,hybrid,auc,0,16,16,0.8,0.975766418055017
detailed,R-3.6.0-chrom,14,rate,3,IntervalRegressionCV,hybrid,aum,0,15,15,0.254237288135593,0.97574770613927
detailed,R-3.6.0-chrom,14,rate,3,zero,grid,auc,0,7,7,1,0.847182535838822
detailed,R-3.6.0-chrom,14,rate,3,zero,grid,aum,0,299,299,0.756962025316456,0.915926812194005
detailed,R-3.6.0-chrom,14,rate,3,zero,exact,auc,351,0,351,0.997159090909091,0.832395719594238
detailed,R-3.6.0-chrom,14,rate,3,zero,exact,aum,1710,0,1710,0.998831775700935,0.90570570339192
detailed,R-3.6.0-chrom,14,rate,3,zero,hybrid,auc,0,6,6,0.75,0.847181435137896
detailed,R-3.6.0-chrom,14,rate,3,zero,hybrid,aum,99,269,368,0.929292929292929,0.918511257969075
detailed,R-3.6.0-chrom,14,rate,4,IntervalRegressionCV,grid,auc,0,16,16,0.842105263157895,0.975766418055017
detailed,R-3.6.0-chrom,14,rate,4,IntervalRegressionCV,grid,aum,0,15,15,0.3125,0.97574770613927
detailed,R-3.6.0-chrom,14,rate,4,IntervalRegressionCV,exact,auc,162,0,162,0.993865030674847,0.97479780123983
detailed,R-3.6.0-chrom,14,rate,4,IntervalRegressionCV,exact,aum,212,0,212,0.981481481481481,0.974953000070445
detailed,R-3.6.0-chrom,14,rate,4,IntervalRegressionCV,hybrid,auc,0,16,16,0.8,0.975766418055017
detailed,R-3.6.0-chrom,14,rate,4,IntervalRegressionCV,hybrid,aum,0,15,15,0.254237288135593,0.97574770613927
detailed,R-3.6.0-chrom,14,rate,4,zero,grid,auc,0,6,6,0.857142857142857,0.876650501039062
detailed,R-3.6.0-chrom,14,rate,4,zero,grid,aum,0,330,330,1,0.925235439928146
detailed,R-3.6.0-chrom,14,rate,4,zero,exact,auc,428,0,428,0.997668997668998,0.844152306188581
detailed,R-3.6.0-chrom,14,rate,4,zero,exact,aum,1601,0,1601,1,0.924576120073263
detailed,R-3.6.0-chrom,14,rate,4,zero,hybrid,auc,0,7,7,1,0.876651601739988
detailed,R-3.6.0-chrom,14,rate,4,zero,hybrid,aum,49,201,250,1,0.926254688985946
detailed,R-3.6.0-chrom,15,count,1,IntervalRegressionCV,grid,auc,0,15,15,0.714285714285714,0.977783495942137
detailed,R-3.6.0-chrom,15,count,1,IntervalRegressionCV,grid,aum,0,26,26,0.136842105263158,0.977352839212157
detailed,R-3.6.0-chrom,15,count,1,IntervalRegressionCV,exact,auc,121,0,121,0.991803278688525,0.974555723750934
detailed,R-3.6.0-chrom,15,count,1,IntervalRegressionCV,exact,aum,240,0,240,0.320855614973262,0.977180576520164
detailed,R-3.6.0-chrom,15,count,1,IntervalRegressionCV,hybrid,auc,0,6,6,0.5,0.975976890959869
detailed,R-3.6.0-chrom,15,count,1,IntervalRegressionCV,hybrid,aum,0,26,26,0.0547368421052632,0.977352839212157
detailed,R-3.6.0-chrom,15,count,1,zero,grid,auc,0,5,5,0.625,0.858572329874442
detailed,R-3.6.0-chrom,15,count,1,zero,grid,aum,0,351,351,0.522321428571429,0.924413284037493
detailed,R-3.6.0-chrom,15,count,1,zero,exact,auc,578,0,578,0.998272884283247,0.859782475285687
detailed,R-3.6.0-chrom,15,count,1,zero,exact,aum,1943,0,1943,0.968111609367215,0.923437846544087
detailed,R-3.6.0-chrom,15,count,1,zero,hybrid,auc,0,5,5,0.625,0.858572329874442
detailed,R-3.6.0-chrom,15,count,1,zero,hybrid,aum,547,219,766,0.900117508813161,0.92393633170904
detailed,R-3.6.0-chrom,15,count,2,IntervalRegressionCV,grid,auc,0,15,15,0.714285714285714,0.977783495942137
detailed,R-3.6.0-chrom,15,count,2,IntervalRegressionCV,grid,aum,0,26,26,0.136842105263158,0.977352839212157
detailed,R-3.6.0-chrom,15,count,2,IntervalRegressionCV,exact,auc,121,0,121,0.991803278688525,0.974555723750934
detailed,R-3.6.0-chrom,15,count,2,IntervalRegressionCV,exact,aum,240,0,240,0.320855614973262,0.977180576520164
detailed,R-3.6.0-chrom,15,count,2,IntervalRegressionCV,hybrid,auc,0,6,6,0.5,0.975976890959869
detailed,R-3.6.0-chrom,15,count,2,IntervalRegressionCV,hybrid,aum,0,26,26,0.0547368421052632,0.977352839212157
detailed,R-3.6.0-chrom,15,count,2,zero,grid,auc,0,3,3,0.6,0.855858115833741
detailed,R-3.6.0-chrom,15,count,2,zero,grid,aum,0,1247,1247,0.967416602017068,0.928967478957036
detailed,R-3.6.0-chrom,15,count,2,zero,exact,auc,272,0,272,1,0.821688734235272
detailed,R-3.6.0-chrom,15,count,2,zero,exact,aum,6250,0,6250,0.999040920716113,0.927742260560241
detailed,R-3.6.0-chrom,15,count,2,zero,hybrid,auc,0,3,3,0.6,0.855858115833741
detailed,R-3.6.0-chrom,15,count,2,zero,hybrid,aum,1467,360,1827,0.994015233949946,0.928191220201246
detailed,R-3.6.0-chrom,15,count,3,IntervalRegressionCV,grid,auc,0,15,15,0.714285714285714,0.977783495942137
detailed,R-3.6.0-chrom,15,count,3,IntervalRegressionCV,grid,aum,0,26,26,0.136842105263158,0.977352839212157
detailed,R-3.6.0-chrom,15,count,3,IntervalRegressionCV,exact,auc,121,0,121,0.991803278688525,0.974555723750934
detailed,R-3.6.0-chrom,15,count,3,IntervalRegressionCV,exact,aum,240,0,240,0.320855614973262,0.977180576520164
detailed,R-3.6.0-chrom,15,count,3,IntervalRegressionCV,hybrid,auc,0,6,6,0.5,0.975976890959869
detailed,R-3.6.0-chrom,15,count,3,IntervalRegressionCV,hybrid,aum,0,26,26,0.0547368421052632,0.977352839212157
detailed,R-3.6.0-chrom,15,count,3,zero,grid,auc,0,2,2,1,0.814334193929032
detailed,R-3.6.0-chrom,15,count,3,zero,grid,aum,0,2052,2052,0.905960264900662,0.938566817468298
detailed,R-3.6.0-chrom,15,count,3,zero,exact,auc,387,0,387,0.997422680412371,0.847510911764896
detailed,R-3.6.0-chrom,15,count,3,zero,exact,aum,2864,0,2864,0.928062216461439,0.937116580930089
detailed,R-3.6.0-chrom,15,count,3,zero,hybrid,auc,0,1,1,0.5,0.814333117287207
detailed,R-3.6.0-chrom,15,count,3,zero,hybrid,aum,1030,409,1439,0.880122324159021,0.937671051469939
detailed,R-3.6.0-chrom,15,count,4,IntervalRegressionCV,grid,auc,0,15,15,0.714285714285714,0.977783495942137
detailed,R-3.6.0-chrom,15,count,4,IntervalRegressionCV,grid,aum,0,26,26,0.136842105263158,0.977352839212157
detailed,R-3.6.0-chrom,15,count,4,IntervalRegressionCV,exact,auc,121,0,121,0.991803278688525,0.974555723750934
detailed,R-3.6.0-chrom,15,count,4,IntervalRegressionCV,exact,aum,240,0,240,0.320855614973262,0.977180576520164
detailed,R-3.6.0-chrom,15,count,4,IntervalRegressionCV,hybrid,auc,0,6,6,0.5,0.975976890959869
detailed,R-3.6.0-chrom,15,count,4,IntervalRegressionCV,hybrid,aum,0,26,26,0.0547368421052632,0.977352839212157
detailed,R-3.6.0-chrom,15,count,4,zero,grid,auc,0,2,2,0.666666666666667,0.856604228618432
detailed,R-3.6.0-chrom,15,count,4,zero,grid,aum,0,395,395,0.632,0.920458778614448
detailed,R-3.6.0-chrom,15,count,4,zero,exact,auc,328,0,328,0.996960486322189,0.824199462971058
detailed,R-3.6.0-chrom,15,count,4,zero,exact,aum,2415,0,2415,0.976941747572815,0.920014125540743
detailed,R-3.6.0-chrom,15,count,4,zero,hybrid,auc,0,2,2,0.666666666666667,0.856604228618432
detailed,R-3.6.0-chrom,15,count,4,zero,hybrid,aum,128,312,440,0.776014109347443,0.921359927821932
detailed,R-3.6.0-chrom,15,rate,1,IntervalRegressionCV,grid,auc,0,25,25,0.714285714285714,0.977141817414466
detailed,R-3.6.0-chrom,15,rate,1,IntervalRegressionCV,grid,aum,0,24,24,0.428571428571429,0.9769404853932
detailed,R-3.6.0-chrom,15,rate,1,IntervalRegressionCV,exact,auc,133,0,133,1,0.97595105155607
detailed,R-3.6.0-chrom,15,rate,1,IntervalRegressionCV,exact,aum,186,0,186,0.65034965034965,0.976841434345305
detailed,R-3.6.0-chrom,15,rate,1,IntervalRegressionCV,hybrid,auc,0,25,25,0.714285714285714,0.977141817414466
detailed,R-3.6.0-chrom,15,rate,1,IntervalRegressionCV,hybrid,aum,0,24,24,0.347826086956522,0.9769404853932
detailed,R-3.6.0-chrom,15,rate,1,zero,grid,auc,0,2,2,0.666666666666667,0.865176450828691
detailed,R-3.6.0-chrom,15,rate,1,zero,grid,aum,0,488,488,0.991869918699187,0.928689705366198
detailed,R-3.6.0-chrom,15,rate,1,zero,exact,auc,716,0,716,0.99860529986053,0.881322848277481
detailed,R-3.6.0-chrom,15,rate,1,zero,exact,aum,1625,0,1625,0.994492044063647,0.923967554321963
detailed,R-3.6.0-chrom,15,rate,1,zero,hybrid,auc,0,2,2,0.666666666666667,0.865176450828691
detailed,R-3.6.0-chrom,15,rate,1,zero,hybrid,aum,7,238,245,0.777777777777778,0.92743541764013
detailed,R-3.6.0-chrom,15,rate,2,IntervalRegressionCV,grid,auc,0,25,25,0.714285714285714,0.977141817414466
detailed,R-3.6.0-chrom,15,rate,2,IntervalRegressionCV,grid,aum,0,24,24,0.428571428571429,0.9769404853932
detailed,R-3.6.0-chrom,15,rate,2,IntervalRegressionCV,exact,auc,133,0,133,1,0.97595105155607
detailed,R-3.6.0-chrom,15,rate,2,IntervalRegressionCV,exact,aum,186,0,186,0.65034965034965,0.976841434345305
detailed,R-3.6.0-chrom,15,rate,2,IntervalRegressionCV,hybrid,auc,0,25,25,0.714285714285714,0.977141817414466
detailed,R-3.6.0-chrom,15,rate,2,IntervalRegressionCV,hybrid,aum,0,24,24,0.347826086956522,0.9769404853932
detailed,R-3.6.0-chrom,15,rate,2,zero,grid,auc,0,3,3,0.3,0.870819130633259
detailed,R-3.6.0-chrom,15,rate,2,zero,grid,aum,0,356,356,1,0.912113727829253
detailed,R-3.6.0-chrom,15,rate,2,zero,exact,auc,324,0,324,0.996923076923077,0.862847674561322
detailed,R-3.6.0-chrom,15,rate,2,zero,exact,aum,1357,0,1357,0.991959064327485,0.903353093299627
detailed,R-3.6.0-chrom,15,rate,2,zero,hybrid,auc,0,3,3,0.272727272727273,0.870819130633259
detailed,R-3.6.0-chrom,15,rate,2,zero,hybrid,aum,49,198,247,0.854671280276817,0.912198782533424
detailed,R-3.6.0-chrom,15,rate,3,IntervalRegressionCV,grid,auc,0,25,25,0.714285714285714,0.977141817414466
detailed,R-3.6.0-chrom,15,rate,3,IntervalRegressionCV,grid,aum,0,24,24,0.428571428571429,0.9769404853932
detailed,R-3.6.0-chrom,15,rate,3,IntervalRegressionCV,exact,auc,133,0,133,1,0.97595105155607
detailed,R-3.6.0-chrom,15,rate,3,IntervalRegressionCV,exact,aum,186,0,186,0.65034965034965,0.976841434345305
detailed,R-3.6.0-chrom,15,rate,3,IntervalRegressionCV,hybrid,auc,0,25,25,0.714285714285714,0.977141817414466
detailed,R-3.6.0-chrom,15,rate,3,IntervalRegressionCV,hybrid,aum,0,24,24,0.347826086956522,0.9769404853932
detailed,R-3.6.0-chrom,15,rate,3,zero,grid,auc,0,5,5,0.714285714285714,0.850067936099154
detailed,R-3.6.0-chrom,15,rate,3,zero,grid,aum,0,358,358,0.790286975717439,0.936043169030613
detailed,R-3.6.0-chrom,15,rate,3,zero,exact,auc,504,0,504,0.998019801980198,0.872099257763126
detailed,R-3.6.0-chrom,15,rate,3,zero,exact,aum,1792,0,1792,0.996108949416342,0.930064576976661
detailed,R-3.6.0-chrom,15,rate,3,zero,hybrid,auc,0,5,5,0.714285714285714,0.850067936099154
detailed,R-3.6.0-chrom,15,rate,3,zero,hybrid,aum,43,320,363,0.878934624697337,0.937448186612174
detailed,R-3.6.0-chrom,15,rate,4,IntervalRegressionCV,grid,auc,0,25,25,0.714285714285714,0.977141817414466
detailed,R-3.6.0-chrom,15,rate,4,IntervalRegressionCV,grid,aum,0,24,24,0.428571428571429,0.9769404853932
detailed,R-3.6.0-chrom,15,rate,4,IntervalRegressionCV,exact,auc,133,0,133,1,0.97595105155607
detailed,R-3.6.0-chrom,15,rate,4,IntervalRegressionCV,exact,aum,186,0,186,0.65034965034965,0.976841434345305
detailed,R-3.6.0-chrom,15,rate,4,IntervalRegressionCV,hybrid,auc,0,25,25,0.714285714285714,0.977141817414466
detailed,R-3.6.0-chrom,15,rate,4,IntervalRegressionCV,hybrid,aum,0,24,24,0.347826086956522,0.9769404853932
detailed,R-3.6.0-chrom,15,rate,4,zero,grid,auc,0,9,9,0.75,0.871706283497019
detailed,R-3.6.0-chrom,15,rate,4,zero,grid,aum,0,272,272,0.964539007092199,0.921660310891093
detailed,R-3.6.0-chrom,15,rate,4,zero,exact,auc,515,0,515,1,0.867040117827681
detailed,R-3.6.0-chrom,15,rate,4,zero,exact,aum,1467,0,1467,0.997280761386812,0.911478509152532
detailed,R-3.6.0-chrom,15,rate,4,zero,hybrid,auc,0,9,9,0.692307692307692,0.871706283497019
detailed,R-3.6.0-chrom,15,rate,4,zero,hybrid,aum,50,218,268,0.881578947368421,0.918189217647451
